id,timestamp,circles
2704,1398846754.5038157,[]
2705,1398846754.5038471,[]
2706,1398846754.5439167,[]
2707,1398846754.5503042,[]
2708,1398846754.5878441,[]
2709,1398846754.627816,[]
2710,1398846754.6278434,[]
2711,1398846754.6679163,[]
2712,1398846754.6763299,[]
2713,1398846754.7158582,[]
2714,1398846754.7558532,[]
2715,1398846754.7558892,[]
2716,1398846754.7959003,[]
2717,1398846754.8004475,[]
2718,1398846754.839899,[]
2719,1398846754.879874,[]
2720,1398846754.879899,[]
2721,1398846754.9198718,[]
2722,1398846754.9251838,[]
2723,1398846754.9638286,[]
2724,1398846755.0038393,[]
2725,1398846755.0038733,[]
2726,1398846755.0438418,[]
2727,1398846755.050614,[]
2728,1398846755.0879061,[]
2729,1398846755.127859,[]
2730,1398846755.1278913,[]
2731,1398846755.1678894,[]
2732,1398846755.1757307,[]
2733,1398846755.211816,[]
2734,1398846755.2518404,[]
2735,1398846755.2518713,[]
2736,1398846755.2919111,[]
2737,1398846755.3016772,[]
2738,1398846755.3398948,[]
2739,1398846755.379867,[]
2740,1398846755.3798976,[]
2741,1398846755.4198456,[]
2742,1398846755.4266906,[]
2743,1398846755.463892,[]
2744,1398846755.5038688,[]
2745,1398846755.503902,[]
2746,1398846755.5437925,[]
2747,1398846755.552097,[]
2748,1398846755.5918431,[]
2749,1398846755.6318743,[]
2750,1398846755.6319046,[]
2751,1398846755.6719673,[]
2752,1398846755.6774855,[]
2753,1398846755.7158284,[]
2754,1398846755.759887,[]
2755,1398846755.7599123,[]
2756,1398846755.7999542,[]
2757,1398846755.8040538,[]
2758,1398846755.8438163,[]
2759,1398846755.8838933,[]
2760,1398846755.8839228,[]
2761,1398846755.9238472,[]
2762,1398846755.9282804,[]
2763,1398846755.9678557,[]
2764,1398846756.0079231,[]
2765,1398846756.007961,[]
2766,1398846756.047842,[]
2767,1398846756.0536687,[]
2768,1398846756.0918765,[]
2769,1398846756.131801,[]
2770,1398846756.1318295,[]
2771,1398846756.1719084,[]
2772,1398846756.1792192,[]
2773,1398846756.215932,[]
2774,1398846756.255868,[]
2775,1398846756.2559035,[]
2776,1398846756.2958822,[]
2777,1398846756.3039129,[]
2778,1398846756.3438764,[]
2779,1398846756.383836,[]
2780,1398846756.3838665,[]
2781,1398846756.4239028,[]
2782,1398846756.4290867,[]
2783,1398846756.4678988,[]
2784,1398846756.5078044,[]
2785,1398846756.507834,[]
2786,1398846756.5478365,[]
2787,1398846756.5535166,[]
2788,1398846756.5919,[]
2789,1398846756.6318178,[]
2790,1398846756.6318457,[]
2791,1398846756.6758113,[]
2792,1398846756.679275,[]
2793,1398846756.715952,[]
2794,1398846756.7558718,[]
2795,1398846756.7559042,[]
2796,1398846756.7959182,[]
2797,1398846756.803949,[]
2798,1398846756.843879,[]
2799,1398846756.8838243,[]
2800,1398846756.8839686,[]
2801,1398846756.9238758,[]
2802,1398846756.9282937,[]
2803,1398846756.9679053,[]
2804,1398846757.0078049,[]
2805,1398846757.007838,[]
2806,1398846757.047829,[]
2807,1398846757.0535398,[]
2808,1398846757.0919383,[]
2809,1398846757.1318576,[]
2810,1398846757.1318884,[]
2811,1398846757.1718433,[]
2812,1398846757.1782238,[]
2813,1398846757.2158554,[]
2814,1398846757.2558806,[]
2815,1398846757.255908,[]
2816,1398846757.2958827,[]
2817,1398846757.3041024,[]
2818,1398846757.3438456,[]
2819,1398846757.383903,[]
2820,1398846757.383924,[]
2821,1398846757.4238617,[]
2822,1398846757.4278378,[]
2823,1398846757.4679034,[]
2824,1398846757.507829,[]
2825,1398846757.507859,[]
2826,1398846757.5478399,[]
2827,1398846757.5531082,[]
2828,1398846757.5918822,[]
2829,1398846757.6319342,[]
2830,1398846757.6319644,[]
2831,1398846757.6719131,[]
2832,1398846757.6772938,[]
2833,1398846757.7158196,[]
2834,1398846757.7558641,[]
2835,1398846757.7558827,[]
2836,1398846757.7958212,[]
2837,1398846757.8025317,[]
2838,1398846757.839868,[]
2839,1398846757.8798656,[]
2840,1398846757.8798947,[]
2841,1398846757.9198625,[]
2842,1398846757.9273367,[]
2843,1398846757.963864,[]
2844,1398846758.004061,[]
2845,1398846758.0040858,[]
2846,1398846758.0438502,[]
2847,1398846758.0529258,[]
2848,1398846758.0918753,[]
2849,1398846758.1318476,[]
2850,1398846758.1318748,[]
2851,1398846758.1718097,[]
2852,1398846758.1771693,[]
2853,1398846758.2159333,[]
2854,1398846758.255852,[]
2855,1398846758.2558844,[]
2856,1398846758.2958264,[]
2857,1398846758.3023107,[]
2858,1398846758.339856,[]
2859,1398846758.3798883,[]
2860,1398846758.3799198,[]
2861,1398846758.4198363,[]
2862,1398846758.427327,[]
2863,1398846758.4639118,[]
2864,1398846758.5038724,[]
2865,1398846758.503905,[]
2866,1398846758.543871,[]
2867,1398846758.5520604,[]
2868,1398846758.5918782,[]
2869,1398846758.631828,[]
2870,1398846758.6319034,[]
2871,1398846758.6718428,[]
2872,1398846758.6771994,[]
2873,1398846758.71587,[]
2874,1398846758.7558641,[]
2875,1398846758.7558985,[]
2876,1398846758.7958376,[]
2877,1398846758.8023343,[]
2878,1398846758.839826,[]
2879,1398846758.8798923,[]
2880,1398846758.8801384,[]
2881,1398846758.9199502,[]
2882,1398846758.927555,[]
2883,1398846758.9639304,[]
2884,1398846759.0038579,[]
2885,1398846759.0038877,[]
2886,1398846759.0438554,[]
2887,1398846759.0529265,[]
2888,1398846759.0918946,[]
2889,1398846759.131815,[]
2890,1398846759.1318421,[]
2891,1398846759.171868,[]
2892,1398846759.178216,[]
2893,1398846759.215839,[]
2894,1398846759.2558594,[]
2895,1398846759.2558897,[]
2896,1398846759.2958572,[]
2897,1398846759.3028765,[]
2898,1398846759.3398626,[]
2899,1398846759.379859,[]
2900,1398846759.379889,[]
2901,1398846759.41987,[]
2902,1398846759.4281855,[]
2903,1398846759.4678469,[]
2904,1398846759.507882,[]
2905,1398846759.5079124,[]
2906,1398846759.5478716,[]
2907,1398846759.553101,[]
2908,1398846759.5919,[]
2909,1398846759.631824,[]
2910,1398846759.631855,[]
2911,1398846759.6718597,[]
2912,1398846759.678506,[]
2913,1398846759.7158465,[]
2914,1398846759.7558305,[]
2915,1398846759.7558656,[]
2916,1398846759.7958584,[]
2917,1398846759.8032646,[]
2918,1398846759.8398428,[]
2919,1398846759.8798752,[]
2920,1398846759.8799212,[]
2921,1398846759.9197755,[]
2922,1398846759.9285612,[]
2923,1398846759.9678621,[]
2924,1398846760.0078602,[]
2925,1398846760.0078917,[]
2926,1398846760.047871,[]
2927,1398846760.053297,[]
2928,1398846760.0918877,[]
2929,1398846760.131909,[]
2930,1398846760.131937,[]
2931,1398846760.1718583,[]
2932,1398846760.1780596,[]
2933,1398846760.2159743,[]
2934,1398846760.2558677,[]
2935,1398846760.2559001,[]
2936,1398846760.2957985,[]
2937,1398846760.3039317,[]
2938,1398846760.3438041,[]
2939,1398846760.3838696,[]
2940,1398846760.3838978,[]
2941,1398846760.4238563,[]
2942,1398846760.429127,[]
2943,1398846760.4678671,[]
2944,1398846760.5078316,[]
2945,1398846760.5078619,[]
2946,1398846760.5478754,[]
2947,1398846760.5539167,[]
2948,1398846760.5918179,[]
2949,1398846760.6318188,[]
2950,1398846760.6318417,[]
2951,1398846760.671896,[]
2952,1398846760.679054,[]
2953,1398846760.7158496,[]
2954,1398846760.7598882,[]
2955,1398846760.7599175,[]
2956,1398846760.79986,[]
2957,1398846760.8038092,[]
2958,1398846760.843873,[]
2959,1398846760.8838925,[]
2960,1398846760.8839107,[]
2961,1398846760.9238448,[]
2962,1398846760.92893,[]
2963,1398846760.9678223,[]
2964,1398846761.0078604,[]
2965,1398846761.007888,[]
2966,1398846761.047872,[]
2967,1398846761.0538383,[]
2968,1398846761.0918353,[]
2969,1398846761.1318905,[]
2970,1398846761.1319191,[]
2971,1398846761.1718256,[]
2972,1398846761.179259,[]
2973,1398846761.2158225,[]
2974,1398846761.2558389,[]
2975,1398846761.255878,[]
2976,1398846761.29588,[]
2977,1398846761.3037808,[]
2978,1398846761.3398342,[]
2979,1398846761.3798456,[]
2980,1398846761.4198792,[]
2981,1398846761.419913,[]
2982,1398846761.459864,[]
2983,1398846761.459905,[]
2984,1398846761.4998634,[]
2985,1398846761.5040498,[]
2986,1398846761.5438411,[]
2987,1398846761.5839586,[]
2988,1398846761.5840364,[]
2989,1398846761.6239676,[]
2990,1398846761.6299484,[]
2991,1398846761.667899,[]
2992,1398846761.7078815,[]
2993,1398846761.7079015,[]
2994,1398846761.7478313,[]
2995,1398846761.754881,[]
2996,1398846761.791859,[]
2997,1398846761.8319027,[]
2998,1398846761.831961,[]
2999,1398846761.8717978,[]
3000,1398846761.8797112,[]
3001,1398846761.9157903,[]
3002,1398846761.955841,[]
3003,1398846761.9558613,[]
3004,1398846761.996072,[]
3005,1398846762.0044713,[]
3006,1398846762.04387,[]
3007,1398846762.0838351,[]
3008,1398846762.0838656,[]
3009,1398846762.1238887,[]
3010,1398846762.1297777,[]
3011,1398846762.1678238,[]
3012,1398846762.2079356,[]
3013,1398846762.20795,[]
3014,1398846762.2478757,[]
3015,1398846762.254488,[]
3016,1398846762.2918692,[]
3017,1398846762.3318415,[]
3018,1398846762.3318872,[]
3019,1398846762.3719897,[]
3020,1398846762.3800192,[]
3021,1398846762.419832,[]
3022,1398846762.4598842,[]
3023,1398846762.4599128,[]
3024,1398846762.4998913,[]
3025,1398846762.5045629,[]
3026,1398846762.5438626,[]
3027,1398846762.5838432,[]
3028,1398846762.583877,[]
3029,1398846762.6238627,[]
3030,1398846762.629942,[]
3031,1398846762.6678576,[]
3032,1398846762.7078757,[]
3033,1398846762.7079072,[]
3034,1398846762.747866,[]
3035,1398846762.7551022,[]
3036,1398846762.7918165,[]
3037,1398846762.8318563,[]
3038,1398846762.831885,[]
3039,1398846762.871791,[]
3040,1398846762.87952,[]
3041,1398846762.9159956,[]
3042,1398846762.9558675,[]
3043,1398846762.9559476,[]
3044,1398846762.995897,[]
3045,1398846763.0051544,[]
3046,1398846763.0438561,[]
3047,1398846763.0838473,[]
3048,1398846763.0838764,[]
3049,1398846763.1238139,[]
3050,1398846763.1303306,[]
3051,1398846763.1678507,[]
3052,1398846763.2078822,[]
3053,1398846763.2079134,[]
3054,1398846763.2478848,[]
3055,1398846763.2555454,[]
3056,1398846763.291841,[]
3057,1398846763.3319314,[]
3058,1398846763.3320248,[]
3059,1398846763.371957,[]
3060,1398846763.3817015,[]
3061,1398846763.4198625,[]
3062,1398846763.4598446,[]
3063,1398846763.4598722,[]
3064,1398846763.4998944,[]
3065,1398846763.5051808,[]
3066,1398846763.5439212,[]
3067,1398846763.5838277,[]
3068,1398846763.583862,[]
3069,1398846763.6238418,[]
3070,1398846763.631317,[]
3071,1398846763.667846,[]
3072,1398846763.7079158,[]
3073,1398846763.707945,[]
3074,1398846763.747845,[]
3075,1398846763.7559695,[]
3076,1398846763.7958658,[]
3077,1398846763.8358154,[]
3078,1398846763.8358438,[]
3079,1398846763.8759186,[]
3080,1398846763.8812675,[]
3081,1398846763.9198484,[]
3082,1398846763.9598176,[]
3083,1398846763.9598463,[]
3084,1398846763.9998574,[]
3085,1398846764.0053837,[]
3086,1398846764.043838,[]
3087,1398846764.0838525,[]
3088,1398846764.0838852,[]
3089,1398846764.1238534,[]
3090,1398846764.1309323,[]
3091,1398846764.1678627,[]
3092,1398846764.207886,[]
3093,1398846764.2079277,[]
3094,1398846764.2478771,[]
3095,1398846764.2560642,[]
3096,1398846764.2958841,[]
3097,1398846764.335841,[]
3098,1398846764.3358715,[]
3099,1398846764.3758998,[]
3100,1398846764.3811452,[]
3101,1398846764.4198656,[]
3102,1398846764.4598505,[]
3103,1398846764.4598808,[]
3104,1398846764.502183,[]
3105,1398846764.5061774,[]
3106,1398846764.5438292,[]
3107,1398846764.583867,[]
3108,1398846764.5838957,[]
3109,1398846764.6238775,[]
3110,1398846764.6315532,[]
3111,1398846764.667839,[]
3112,1398846764.7078657,[]
3113,1398846764.7078974,[]
3114,1398846764.747859,[]
3115,1398846764.7571318,[]
3116,1398846764.7958996,[]
3117,1398846764.8358214,[]
3118,1398846764.8358476,[]
3119,1398846764.8759177,[]
3120,1398846764.8810506,[]
3121,1398846764.9199433,[]
3122,1398846764.959909,[]
3123,1398846764.9599378,[]
3124,1398846764.9998958,[]
3125,1398846765.0061452,[]
3126,1398846765.0438592,[]
3127,1398846765.0838163,[]
3128,1398846765.0838475,[]
3129,1398846765.123884,[]
3130,1398846765.13116,[]
3131,1398846765.1678696,[]
3132,1398846765.207826,[]
3133,1398846765.2078543,[]
3134,1398846765.2478817,[]
3135,1398846765.2559967,[]
3136,1398846765.2958705,[]
3137,1398846765.3358207,[]
3138,1398846765.335912,[]
3139,1398846765.3758729,[]
3140,1398846765.381306,[]
3141,1398846765.4198387,[]
3142,1398846765.4598215,[]
3143,1398846765.459853,[]
3144,1398846765.4999607,[]
3145,1398846765.506394,[]
3146,1398846765.5439124,[]
3147,1398846765.5839124,[]
3148,1398846765.5839424,[]
3149,1398846765.6238492,[]
3150,1398846765.6315513,[]
3151,1398846765.6678574,[]
3152,1398846765.707849,[]
3153,1398846765.7078974,[]
3154,1398846765.74782,[]
3155,1398846765.756088,[]
3156,1398846765.795869,[]
3157,1398846765.8358293,[]
3158,1398846765.8758795,[]
3159,1398846765.8759654,[]
3160,1398846765.9158618,[]
3161,1398846765.9158924,[]
3162,1398846765.9558418,[]
3163,1398846765.9571805,[]
3164,1398846765.9959164,[]
3165,1398846766.035832,[]
3166,1398846766.0358632,[]
3167,1398846766.0758924,[]
3168,1398846766.0819242,[]
3169,1398846766.1198595,[]
3170,1398846766.1598282,[]
3171,1398846766.1598542,[]
3172,1398846766.1999295,[]
3173,1398846766.206432,[]
3174,1398846766.243844,[]
3175,1398846766.283781,[]
3176,1398846766.283805,[]
3177,1398846766.3238623,[]
3178,1398846766.3311794,[]
3179,1398846766.367857,[]
3180,1398846766.4078581,[]
3181,1398846766.407889,[]
3182,1398846766.4478638,[]
3183,1398846766.4576907,[]
3184,1398846766.4959018,[]
3185,1398846766.5358214,[]
3186,1398846766.5358512,[]
3187,1398846766.5758953,[]
3188,1398846766.5820498,[]
3189,1398846766.6198678,[]
3190,1398846766.6599247,[]
3191,1398846766.6599631,[]
3192,1398846766.6998968,[]
3193,1398846766.7069316,[]
3194,1398846766.7438357,[]
3195,1398846766.7839372,[]
3196,1398846766.7839704,[]
3197,1398846766.8238826,[]
3198,1398846766.8313508,[]
3199,1398846766.8678403,[]
3200,1398846766.907801,[]
3201,1398846766.907829,[]
3202,1398846766.9479146,[]
3203,1398846766.9582145,[]
3204,1398846766.9959717,[]
3205,1398846767.0358539,[]
3206,1398846767.035881,[]
3207,1398846767.0758915,[]
3208,1398846767.0811234,[]
3209,1398846767.119838,[]
3210,1398846767.1598797,[]
3211,1398846767.1599135,[]
3212,1398846767.1998703,[]
3213,1398846767.207147,[]
3214,1398846767.2438812,[]
3215,1398846767.2838216,[]
3216,1398846767.2838516,[]
3217,1398846767.3239136,[]
3218,1398846767.3319228,[]
3219,1398846767.3718653,[]
3220,1398846767.411811,[]
3221,1398846767.4118462,[]
3222,1398846767.4518852,[]
3223,1398846767.4583316,[]
3224,1398846767.4959054,[]
3225,1398846767.5358315,[]
3226,1398846767.535849,[]
3227,1398846767.5758514,[]
3228,1398846767.5820165,[]
3229,1398846767.619845,[]
3230,1398846767.6598902,[]
3231,1398846767.6599207,[]
3232,1398846767.6999114,[]
3233,1398846767.707568,[]
3234,1398846767.7438617,[]
3235,1398846767.78384,[]
3236,1398846767.823883,[]
3237,1398846767.8239012,[]
3238,1398846767.8638232,[]
3239,1398846767.8638852,[]
3240,1398846767.9037552,[]
3241,1398846767.9069319,[]
3242,1398846767.9437997,[]
3243,1398846767.9838648,[]
3244,1398846767.9838874,[]
3245,1398846768.0239382,[]
3246,1398846768.032081,[]
3247,1398846768.0718517,[]
3248,1398846768.1118753,[]
3249,1398846768.1119065,[]
3250,1398846768.151872,[]
3251,1398846768.157964,[]
3252,1398846768.19583,[]
3253,1398846768.2358136,[]
3254,1398846768.2358394,[]
3255,1398846768.275911,[]
3256,1398846768.2830687,[]
3257,1398846768.31985,[]
3258,1398846768.3597646,[]
3259,1398846768.3597817,[]
3260,1398846768.399935,[]
3261,1398846768.408087,[]
3262,1398846768.4477758,[]
3263,1398846768.4878714,[]
3264,1398846768.4879029,[]
3265,1398846768.5278566,[]
3266,1398846768.5323107,[]
3267,1398846768.5718668,[]
3268,1398846768.6118474,[]
3269,1398846768.611881,[]
3270,1398846768.651898,[]
3271,1398846768.6581516,[]
3272,1398846768.6959007,[]
3273,1398846768.735855,[]
3274,1398846768.735889,[]
3275,1398846768.7759213,[]
3276,1398846768.7835798,[]
3277,1398846768.8198128,[]
3278,1398846768.8598359,[]
3279,1398846768.8999712,[]
3280,1398846768.9000058,[]
3281,1398846768.9401689,[]
3282,1398846768.9402354,[]
3283,1398846768.9798493,[]
3284,1398846768.9844022,[]
3285,1398846769.0239613,[]
3286,1398846769.0638862,[]
3287,1398846769.0639699,[]
3288,1398846769.1039357,[]
3289,1398846769.1094282,[]
3290,1398846769.1478503,[]
3291,1398846769.187903,[]
3292,1398846769.1879249,[]
3293,1398846769.2281013,[]
3294,1398846769.235392,[]
3295,1398846769.2718298,[]
3296,1398846769.3118732,[]
3297,1398846769.3118927,[]
3298,1398846769.3519073,[]
3299,1398846769.360276,[]
3300,1398846769.399941,[]
3301,1398846769.439911,[]
3302,1398846769.4399886,[]
3303,1398846769.479899,[]
3304,1398846769.4856973,[]
3305,1398846769.523926,[]
3306,1398846769.5638962,[]
3307,1398846769.5639348,[]
3308,1398846769.6039805,[]
3309,1398846769.6109402,[]
3310,1398846769.6478941,[]
3311,1398846769.6878796,[]
3312,1398846769.6879857,[]
3313,1398846769.7280118,[]
3314,1398846769.736098,[]
3315,1398846769.7758198,[]
3316,1398846769.8159008,[]
3317,1398846769.8159199,[]
3318,1398846769.8558235,[]
3319,1398846769.861105,[]
3320,1398846769.8999298,[]
3321,1398846769.9398422,[]
3322,1398846769.9398735,[]
3323,1398846769.97987,[]
3324,1398846769.9853754,[]
3325,1398846770.0238504,[]
3326,1398846770.0638628,[]
3327,1398846770.063893,[]
3328,1398846770.1038377,[]
3329,1398846770.1101649,[]
3330,1398846770.1478603,[]
3331,1398846770.187931,[]
3332,1398846770.1880116,[]
3333,1398846770.227917,[]
3334,1398846770.2356029,[]
3335,1398846770.2719302,[]
3336,1398846770.311853,[]
3337,1398846770.3118696,[]
3338,1398846770.3518867,[]
3339,1398846770.3600144,[]
3340,1398846770.399843,[]
3341,1398846770.4398775,[]
3342,1398846770.4399123,[]
3343,1398846770.479861,[]
3344,1398846770.4846745,[]
3345,1398846770.5238926,[]
3346,1398846770.5638433,[]
3347,1398846770.5638745,[]
3348,1398846770.6038146,[]
3349,1398846770.6099317,[]
3350,1398846770.647847,[]
3351,1398846770.6878898,[]
3352,1398846770.687931,[]
3353,1398846770.727918,[]
3354,1398846770.7349167,[]
3355,1398846770.7718525,[]
3356,1398846770.8119264,[]
3357,1398846770.8119648,[]
3358,1398846770.8518658,[]
3359,1398846770.858631,[]
3360,1398846770.8958998,[]
3361,1398846770.9357905,[]
3362,1398846770.935817,[]
3363,1398846770.975852,[]
3364,1398846770.9849212,[]
3365,1398846771.0238438,[]
3366,1398846771.0638552,[]
3367,1398846771.0638862,[]
3368,1398846771.1038554,[]
3369,1398846771.109215,[]
3370,1398846771.1478508,[]
3371,1398846771.1878834,[]
3372,1398846771.1879158,[]
3373,1398846771.2278285,[]
3374,1398846771.233476,[]
3375,1398846771.2718403,[]
3376,1398846771.3118734,[]
3377,1398846771.3118973,[]
3378,1398846771.351854,[]
3379,1398846771.3593106,[]
3380,1398846771.3958414,[]
3381,1398846771.4358616,[]
3382,1398846771.4358895,[]
3383,1398846771.4758582,[]
3384,1398846771.4839752,[]
3385,1398846771.5238805,[]
3386,1398846771.5638437,[]
3387,1398846771.5638764,[]
3388,1398846771.603847,[]
3389,1398846771.608681,[]
3390,1398846771.6478205,[]
3391,1398846771.6878788,[]
3392,1398846771.687992,[]
3393,1398846771.7278335,[]
3394,1398846771.733299,[]
3395,1398846771.7718759,[]
3396,1398846771.8118553,[]
3397,1398846771.8118825,[]
3398,1398846771.8518395,[]
3399,1398846771.8590589,[]
3400,1398846771.89579,[]
3401,1398846771.9358385,[]
3402,1398846771.9358675,[]
3403,1398846771.9758322,[]
3404,1398846771.9853156,[]
3405,1398846772.0238624,[]
3406,1398846772.0638642,[]
3407,1398846772.0638936,[]
3408,1398846772.1038568,[]
3409,1398846772.1082537,[]
3410,1398846772.147891,[]
3411,1398846772.1878204,[]
3412,1398846772.187855,[]
3413,1398846772.2278898,[]
3414,1398846772.2338083,[]
3415,1398846772.2718363,[]
3416,1398846772.3118765,[]
3417,1398846772.3119094,[]
3418,1398846772.3518069,[]
3419,1398846772.3589303,[]
3420,1398846772.3959074,[]
3421,1398846772.4358506,[]
3422,1398846772.4358828,[]
3423,1398846772.4758542,[]
3424,1398846772.4843915,[]
3425,1398846772.523838,[]
3426,1398846772.5638692,[]
3427,1398846772.5638947,[]
3428,1398846772.603913,[]
3429,1398846772.6089337,[]
3430,1398846772.6478271,[]
3431,1398846772.6879199,[]
3432,1398846772.6879508,[]
3433,1398846772.7318637,[]
3434,1398846772.733584,[]
3435,1398846772.7718353,[]
3436,1398846772.8118382,[]
3437,1398846772.8118672,[]
3438,1398846772.8518372,[]
3439,1398846772.8640974,[]
3440,1398846772.9039018,[]
3441,1398846772.9438798,[]
3442,1398846772.9439087,[]
3443,1398846772.9838471,[]
3444,1398846772.9840393,[]
3445,1398846773.0239105,[]
3446,1398846773.063856,[]
3447,1398846773.0638845,[]
3448,1398846773.1038678,[]
3449,1398846773.109149,[]
3450,1398846773.1478503,[]
3451,1398846773.1879184,[]
3452,1398846773.1879468,[]
3453,1398846773.2278244,[]
3454,1398846773.2342255,[]
3455,1398846773.2718537,[]
3456,1398846773.31188,[]
3457,1398846773.3118994,[]
3458,1398846773.3518968,[]
3459,1398846773.3603597,[]
3460,1398846773.3998713,[]
3461,1398846773.439858,[]
3462,1398846773.4398847,[]
3463,1398846773.4798753,[]
3464,1398846773.484421,[]
3465,1398846773.5238872,[]
3466,1398846773.5639484,[]
3467,1398846773.5639784,[]
3468,1398846773.603852,[]
3469,1398846773.6102216,[]
3470,1398846773.6478207,[]
3471,1398846773.6879404,[]
3472,1398846773.6879733,[]
3473,1398846773.727841,[]
3474,1398846773.7340493,[]
3475,1398846773.7718189,[]
3476,1398846773.8118696,[]
3477,1398846773.8119001,[]
3478,1398846773.851825,[]
3479,1398846773.8598711,[]
3480,1398846773.8998854,[]
3481,1398846773.9398685,[]
3482,1398846773.9398987,[]
3483,1398846773.9798558,[]
3484,1398846773.9844496,[]
3485,1398846774.0238514,[]
3486,1398846774.0638852,[]
3487,1398846774.0639143,[]
3488,1398846774.1039207,[]
3489,1398846774.1103082,[]
3490,1398846774.147798,[]
3491,1398846774.1878498,[]
3492,1398846774.187879,[]
3493,1398846774.2279015,[]
3494,1398846774.2343295,[]
3495,1398846774.271878,[]
3496,1398846774.3118734,[]
3497,1398846774.3119075,[]
3498,1398846774.351889,[]
3499,1398846774.360456,[]
3500,1398846774.399867,[]
3501,1398846774.439885,[]
3502,1398846774.4399462,[]
3503,1398846774.4798217,[]
3504,1398846774.4840465,[]
3505,1398846774.5239217,[]
3506,1398846774.5638542,[]
3507,1398846774.5638816,[]
3508,1398846774.6039164,[]
3509,1398846774.6109586,[]
3510,1398846774.6478343,[]
3511,1398846774.6878257,[]
3512,1398846774.6878965,[]
3513,1398846774.7278583,[]
3514,1398846774.7349544,[]
3515,1398846774.771849,[]
3516,1398846774.8124838,[]
3517,1398846774.8125136,[]
3518,1398846774.851854,[]
3519,1398846774.8600695,[]
3520,1398846774.8999083,[]
3521,1398846774.9398923,[]
3522,1398846774.9399245,[]
3523,1398846774.979863,[]
3524,1398846774.984277,[]
3525,1398846775.02395,[]
3526,1398846775.0638912,[]
3527,1398846775.0639215,[]
3528,1398846775.1039205,[]
3529,1398846775.1094654,[]
3530,1398846775.1478276,[]
3531,1398846775.1878529,[]
3532,1398846775.18788,[]
3533,1398846775.2278664,[]
3534,1398846775.2344496,[]
3535,1398846775.2718065,[]
3536,1398846775.3118384,[]
3537,1398846775.3118563,[]
3538,1398846775.3519275,[]
3539,1398846775.3601508,[]
3540,1398846775.3998675,[]
3541,1398846775.4398098,[]
3542,1398846775.4398344,[]
3543,1398846775.479876,[]
3544,1398846775.484738,[]
3545,1398846775.5238788,[]
3546,1398846775.5638819,[]
3547,1398846775.5639136,[]
3548,1398846775.6038773,[]
3549,1398846775.6103544,[]
3550,1398846775.647837,[]
3551,1398846775.6878462,[]
3552,1398846775.6878784,[]
3553,1398846775.727848,[]
3554,1398846775.735075,[]
3555,1398846775.7718563,[]
3556,1398846775.8118358,[]
3557,1398846775.8118742,[]
3558,1398846775.85187,[]
3559,1398846775.8604257,[]
3560,1398846775.8998053,[]
3561,1398846775.9398415,[]
3562,1398846775.9398673,[]
3563,1398846775.9799538,[]
3564,1398846775.984895,[]
3565,1398846776.0238717,[]
3566,1398846776.063841,[]
3567,1398846776.0638735,[]
3568,1398846776.1039436,[]
3569,1398846776.1109502,[]
3570,1398846776.1478205,[]
3571,1398846776.1878486,[]
3572,1398846776.1878736,[]
3573,1398846776.2278423,[]
3574,1398846776.235297,[]
3575,1398846776.2718618,[]
3576,1398846776.3118525,[]
3577,1398846776.3118849,[]
3578,1398846776.3518643,[]
3579,1398846776.3609326,[]
3580,1398846776.3998523,[]
3581,1398846776.4398754,[]
3582,1398846776.4399056,[]
3583,1398846776.4799068,[]
3584,1398846776.4852834,[]
3585,1398846776.5238686,[]
3586,1398846776.5638568,[]
3587,1398846776.5638876,[]
3588,1398846776.6038842,[]
3589,1398846776.6112034,[]
3590,1398846776.647862,[]
3591,1398846776.6878657,[]
3592,1398846776.687896,[]
3593,1398846776.7278461,[]
3594,1398846776.7351856,[]
3595,1398846776.7718458,[]
3596,1398846776.8119166,[]
3597,1398846776.8119764,[]
3598,1398846776.8518672,[]
3599,1398846776.8599908,[]
3600,1398846776.8998525,[]
3601,1398846776.9398692,[]
3602,1398846776.9398978,[]
3603,1398846776.9799094,[]
3604,1398846776.9847987,[]
3605,1398846777.0238428,[]
3606,1398846777.0639288,[]
3607,1398846777.0639577,[]
3608,1398846777.1038566,[]
3609,1398846777.1103597,[]
3610,1398846777.147851,[]
3611,1398846777.1878765,[]
3612,1398846777.1879044,[]
3613,1398846777.2278821,[]
3614,1398846777.2356446,[]
3615,1398846777.2718337,[]
3616,1398846777.3118951,[]
3617,1398846777.3119133,[]
3618,1398846777.3518794,[]
3619,1398846777.3605719,[]
3620,1398846777.399837,[]
3621,1398846777.4398227,[]
3622,1398846777.439855,[]
3623,1398846777.4799135,[]
3624,1398846777.4852948,[]
3625,1398846777.5238497,[]
3626,1398846777.5639033,[]
3627,1398846777.563933,[]
3628,1398846777.6038742,[]
3629,1398846777.6110218,[]
3630,1398846777.6478727,[]
3631,1398846777.6878574,[]
3632,1398846777.6878872,[]
3633,1398846777.727891,[]
3634,1398846777.7354188,[]
3635,1398846777.7719114,[]
3636,1398846777.8118856,[]
3637,1398846777.8119211,[]
3638,1398846777.8518627,[]
3639,1398846777.861072,[]
3640,1398846777.8998606,[]
3641,1398846777.9398365,[]
3642,1398846777.9398682,[]
3643,1398846777.9799345,[]
3644,1398846777.9850733,[]
3645,1398846778.0238452,[]
3646,1398846778.0638921,[]
3647,1398846778.0639253,[]
3648,1398846778.1039884,[]
3649,1398846778.1103477,[]
3650,1398846778.1478593,[]
