id,timestamp,circles
15301,1398855001.8137975,[{'idp': 1, 'x': 3.458333333333332, 'y': 2.5416666666666665, 'r': 0.3999999999999999, 'type': 1}]
15302,1398855001.8197792,[{'idp': 1, 'x': 3.4715478159373436, 'y': 2.6304557273195806, 'r': 0.3999999999999999, 'type': 1}]
15303,1398855001.857735,[{'idp': 1, 'x': 3.4610120750345907, 'y': 2.63384360717577, 'r': 0.3999999999999999, 'type': 1}]
15304,1398855001.8977075,[{'idp': 1, 'x': 3.4621939536351265, 'y': 2.6301478404521372, 'r': 0.3999999999999999, 'type': 1}]
15305,1398855001.8977396,[{'idp': 1, 'x': 3.4496852964175218, 'y': 2.6368942518249705, 'r': 0.3999999999999999, 'type': 1}]
15306,1398855001.937725,[{'idp': 1, 'x': 3.4314022567565305, 'y': 2.6237830879498714, 'r': 0.3999999999999999, 'type': 1}]
15307,1398855001.9449024,[{'idp': 1, 'x': 3.4211314368270784, 'y': 2.616035639648695, 'r': 0.3999999999999999, 'type': 1}]
15308,1398855001.9817443,[{'idp': 1, 'x': 3.4132122195754233, 'y': 2.621985545533787, 'r': 0.3999999999999999, 'type': 1}]
15309,1398855002.0217462,[{'idp': 1, 'x': 3.3980462075645956, 'y': 2.6146637295457964, 'r': 0.3999999999999999, 'type': 1}]
15310,1398855002.021833,[{'idp': 1, 'x': 3.3972877772904897, 'y': 2.6044833454007255, 'r': 0.3999999999999999, 'type': 1}]
15311,1398855002.061736,[{'idp': 1, 'x': 3.3799563006073496, 'y': 2.6081140738558983, 'r': 0.3999999999999999, 'type': 1}]
15312,1398855002.0696545,[{'idp': 1, 'x': 3.366859584612294, 'y': 2.6245711958202467, 'r': 0.3999999999999999, 'type': 1}]
15313,1398855002.1057713,[{'idp': 1, 'x': 3.351577519981088, 'y': 2.609538059986818, 'r': 0.3999999999999999, 'type': 1}]
15314,1398855002.1457512,[{'idp': 1, 'x': 3.344233858911525, 'y': 2.615031901645102, 'r': 0.3999999999999999, 'type': 1}]
15315,1398855002.1457803,[{'idp': 1, 'x': 3.335483177819194, 'y': 2.620188937073462, 'r': 0.3999999999999999, 'type': 1}]
15316,1398855002.1857781,[{'idp': 1, 'x': 3.3167314186871044, 'y': 2.6054242975201047, 'r': 0.3999999999999999, 'type': 1}]
15317,1398855002.1952374,[{'idp': 1, 'x': 3.3264694914004567, 'y': 2.6009362526637747, 'r': 0.3999999999999999, 'type': 1}]
15318,1398855002.2337592,[{'idp': 1, 'x': 3.3129975377595833, 'y': 2.605716828436926, 'r': 0.3999999999999999, 'type': 1}]
15319,1398855002.2737517,[{'idp': 1, 'x': 3.3054650609443637, 'y': 2.5965113836445286, 'r': 0.3999999999999999, 'type': 1}]
15320,1398855002.2737823,[{'idp': 1, 'x': 3.2862420859726704, 'y': 2.605038872283585, 'r': 0.3999999999999999, 'type': 1}]
15321,1398855002.3137288,[{'idp': 1, 'x': 3.2767902060101495, 'y': 2.59675152163241, 'r': 0.3999999999999999, 'type': 1}]
15322,1398855002.3211784,[{'idp': 1, 'x': 3.2838758307727467, 'y': 2.579190069076196, 'r': 0.3999999999999999, 'type': 1}]
15323,1398855002.3578095,[{'idp': 1, 'x': 3.2678653447152795, 'y': 2.567425279828819, 'r': 0.3999999999999999, 'type': 1}]
15324,1398855002.3977597,[{'idp': 1, 'x': 3.257221775298995, 'y': 2.581817042539458, 'r': 0.3999999999999999, 'type': 1}]
15325,1398855002.3977919,[{'idp': 1, 'x': 3.2401902580297404, 'y': 2.5912719455557065, 'r': 0.3999999999999999, 'type': 1}]
15326,1398855002.437782,[{'idp': 1, 'x': 3.2234971864175965, 'y': 2.589981185323693, 'r': 0.3999999999999999, 'type': 1}]
15327,1398855002.4463832,[{'idp': 1, 'x': 3.2176304375741305, 'y': 2.5963087262634765, 'r': 0.3999999999999999, 'type': 1}]
15328,1398855002.4857085,[{'idp': 1, 'x': 3.200384935299325, 'y': 2.593952309483938, 'r': 0.3999999999999999, 'type': 1}]
15329,1398855002.5257626,[{'idp': 1, 'x': 3.191298692376525, 'y': 2.598249149288001, 'r': 0.3999999999999999, 'type': 1}]
15330,1398855002.5257943,[{'idp': 1, 'x': 3.1875154250937077, 'y': 2.589346142313249, 'r': 0.3999999999999999, 'type': 1}]
15331,1398855002.5657995,[{'idp': 1, 'x': 3.1528038103531575, 'y': 2.5902514602380267, 'r': 0.3999999999999999, 'type': 1}]
15332,1398855002.5721047,[{'idp': 1, 'x': 3.158314145872927, 'y': 2.5946712084635415, 'r': 0.3999999999999999, 'type': 1}]
15333,1398855002.6097891,[{'idp': 1, 'x': 3.1488311896782495, 'y': 2.5867286301874115, 'r': 0.3999999999999999, 'type': 1}]
15334,1398855002.6498044,[{'idp': 1, 'x': 3.1442064452492002, 'y': 2.5983681374603473, 'r': 0.3999999999999999, 'type': 1}]
15335,1398855002.6498368,[{'idp': 1, 'x': 3.1281216813400037, 'y': 2.592873572296839, 'r': 0.3999999999999999, 'type': 1}]
15336,1398855002.6897478,[{'idp': 1, 'x': 3.1168297208824147, 'y': 2.5944632062139283, 'r': 0.3999999999999999, 'type': 1}]
15337,1398855002.6975124,[{'idp': 1, 'x': 3.111023033704583, 'y': 2.5947073164053958, 'r': 0.3999999999999999, 'type': 1}]
15338,1398855002.7337132,[{'idp': 1, 'x': 3.1075532573075537, 'y': 2.5605557362338605, 'r': 0.3999999999999999, 'type': 1}]
15339,1398855002.7737358,[{'idp': 1, 'x': 3.1170854712508356, 'y': 2.5680337144491694, 'r': 0.3999999999999999, 'type': 1}]
15340,1398855002.7737658,[{'idp': 1, 'x': 3.095114203568512, 'y': 2.56536473632774, 'r': 0.3999999999999999, 'type': 1}]
15341,1398855002.8137262,[{'idp': 1, 'x': 3.0766027235130666, 'y': 2.572755101742128, 'r': 0.3999999999999999, 'type': 1}]
15342,1398855002.8237598,[{'idp': 1, 'x': 3.061070604950411, 'y': 2.5752456248241673, 'r': 0.3999999999999999, 'type': 1}]
15343,1398855002.8617928,[{'idp': 1, 'x': 3.05366837226563, 'y': 2.561276101250336, 'r': 0.3999999999999999, 'type': 1}]
15344,1398855002.9017382,[{'idp': 1, 'x': 3.0286785302017316, 'y': 2.5782114332435, 'r': 0.3999999999999999, 'type': 1}]
15345,1398855002.901769,[{'idp': 1, 'x': 3.0199597773888964, 'y': 2.578452315048636, 'r': 0.3999999999999999, 'type': 1}]
15346,1398855002.9417882,[{'idp': 1, 'x': 3.004602161993508, 'y': 2.564929079198386, 'r': 0.3999999999999999, 'type': 1}]
15347,1398855002.948656,[{'idp': 1, 'x': 3.013584487803158, 'y': 2.5723375385169223, 'r': 0.3999999999999999, 'type': 1}]
15348,1398855002.985718,[{'idp': 1, 'x': 2.9788869804196283, 'y': 2.5702676700694838, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.416666666666668, 'y': 3.833333333333333, 'r': 0.3999999999999999, 'type': 1}]
16875,1398855041.217783,[{'idp': 3, 'x': 3.3725505166123715, 'y': -0.0831454804243259, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.9024232625472957, 'y': -0.9069200502245645, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.988751743977158, 'y': 0.5944067832543176, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.454453007985588, 'y': 1.620042749743127, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.706443684627647, 'y': -0.7213979095758205, 'r': 0.3999999999999999, 'type': 1}]
16876,1398855041.2246094,[{'idp': 3, 'x': 3.3528369224223287, 'y': -0.08269375019812286, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.8851033777216784, 'y': -0.9089532617732998, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.969997173697029, 'y': 0.5775987732937837, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.4544071588687135, 'y': 1.6199687067511448, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.727982686082576, 'y': -0.723014287560606, 'r': 0.3999999999999999, 'type': 1}]
16877,1398855041.2617614,[{'idp': 3, 'x': 3.3307754381093124, 'y': -0.0749790130026784, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.869877193011068, 'y': -0.910713162998652, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.9535946092081495, 'y': 0.5914601276146825, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.421759318721536, 'y': 1.617433108627524, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.729779723332392, 'y': -0.7231259534090229, 'r': 0.3999999999999999, 'type': 1}]
16878,1398855041.3017626,[{'idp': 3, 'x': 3.3312538329809827, 'y': -0.07483028488080468, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.86690794825073, 'y': -0.9096472871651429, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.944034554585774, 'y': 0.5753197362734586, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.391544120104712, 'y': 1.6194791431066702, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.737748345574445, 'y': -0.7238450082377135, 'r': 0.3999999999999999, 'type': 1}]
16879,1398855041.3017967,[{'idp': 3, 'x': 3.304863304127641, 'y': -0.08160479004124421, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.8555646375000188, 'y': -0.9062607429522762, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.932747596981748, 'y': 0.5896553280386252, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.369984096603556, 'y': 1.6225397188742607, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.746138943907965, 'y': -0.724277775990817, 'r': 0.3999999999999999, 'type': 1}]
16880,1398855041.3417468,[{'idp': 3, 'x': 3.2994234668506484, 'y': -0.074426497251735, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.838639224304651, 'y': -0.9071649441280094, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.921285488005868, 'y': 0.5733857626237393, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.350795996423034, 'y': 1.6157531707751183, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.780443725501975, 'y': -0.7268288142098844, 'r': 0.3999999999999999, 'type': 1}]
16881,1398855041.3496106,[{'idp': 3, 'x': 3.2866436580101155, 'y': -0.07404016357898335, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.8319479816820836, 'y': -0.9047775368498256, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.91995980628664, 'y': 0.5735281906948453, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.355444596251146, 'y': 1.6173821106532027, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.797389167332817, 'y': -0.728186960062096, 'r': 0.3999999999999999, 'type': 1}]
16882,1398855041.385786,[{'idp': 3, 'x': 3.2786968758528934, 'y': -0.07391843475924031, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.818684311266486, 'y': -0.9082312744019783, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.914173573226627, 'y': 0.5880512771790047, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.320558542892146, 'y': 1.624462670496547, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.778455273776114, 'y': -0.7265970391815268, 'r': 0.3999999999999999, 'type': 1}]
16883,1398855041.4257207,[{'idp': 3, 'x': 3.2712783010035995, 'y': -0.07381327917463043, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.8067053754499205, 'y': -0.9102837529997176, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.897115088770112, 'y': 0.5716797725156986, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.30677756254166, 'y': 1.6217512906692177, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.81454002282672, 'y': -0.7294842414482317, 'r': 0.3999999999999999, 'type': 1}]
16884,1398855041.4257505,[{'idp': 3, 'x': 3.250604698625059, 'y': -0.07340696915625888, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.802246268977937, 'y': -0.9093710581553782, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.880113827469763, 'y': 0.5700939853520937, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.276769497983828, 'y': 1.6235368907506054, 'r': 0.3999999999999999, 'type': 1}, {'idp': 7, 'x': 9.805164912385674, 'y': -0.728798925871661, 'r': 0.3999999999999999, 'type': 1}]
16885,1398855041.4666579,[{'idp': 3, 'x': 3.2357755167246993, 'y': -0.0729497257616285, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.789942923719295, 'y': -0.9113585498559118, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.859028519185754, 'y': 0.5684116477309775, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.2683549407609895, 'y': 1.628228246231711, 'r': 0.3999999999999999, 'type': 1}]
16886,1398855041.47463,[{'idp': 3, 'x': 3.24282867094126, 'y': -0.08005197228937, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.7780560582983815, 'y': -0.9076749003822859, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.872293902313828, 'y': 0.5538109471676367, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.250348955943524, 'y': 1.6217352964274623, 'r': 0.3999999999999999, 'type': 1}]
16887,1398855041.513748,[{'idp': 3, 'x': 3.237579356770788, 'y': -0.08722172998174682, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.775790553245445, 'y': -0.9069805867401692, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.835405405274577, 'y': 0.5666423649295482, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.257356213994505, 'y': 1.6221933587524706, 'r': 0.3999999999999999, 'type': 1}]
16888,1398855041.5537796,[{'idp': 3, 'x': 3.2147404817055314, 'y': -0.07966620602959273, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.764286832323426, 'y': -0.9094972024205938, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.843552620149042, 'y': 0.5522809944183704, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.230090513878442, 'y': 1.6246257490864946, 'r': 0.3999999999999999, 'type': 1}]
16889,1398855041.5538027,[{'idp': 3, 'x': 3.208442145872026, 'y': -0.07955890386478925, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.7484366476015243, 'y': -0.9112770795794123, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.817167600685734, 'y': 0.5650595629517396, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.2098800862061285, 'y': 1.624999362437769, 'r': 0.3999999999999999, 'type': 1}]
16890,1398855041.5937006,[{'idp': 3, 'x': 3.192507239869875, 'y': -0.07897797985279231, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.7372820513395224, 'y': -0.9082334205924458, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.81977704926372, 'y': 0.5502517243478477, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.195166622606033, 'y': 1.632118303966703, 'r': 0.3999999999999999, 'type': 1}]
16891,1398855041.5996523,[{'idp': 3, 'x': 3.1723633533141604, 'y': -0.07880174636109016, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.7387251912278, 'y': -0.9085623226111228, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.8095885287743885, 'y': 0.5643193328855967, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.181099918665609, 'y': 1.6251689701809036, 'r': 0.3999999999999999, 'type': 1}]
16892,1398855041.6376817,[{'idp': 3, 'x': 3.1727651435390847, 'y': -0.07877869323753672, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.7203565155188802, 'y': -0.9081239165770638, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.799938253975116, 'y': 0.5634282089147535, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.1628360966059645, 'y': 1.6298860009229643, 'r': 0.3999999999999999, 'type': 1}]
16893,1398855041.6777694,[{'idp': 3, 'x': 3.153272625154766, 'y': -0.07832934409314207, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.702828596367639, 'y': -0.9156954691176877, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.789973500719659, 'y': 0.5625971698802767, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.162589800993645, 'y': 1.6297273492973408, 'r': 0.3999999999999999, 'type': 1}]
16894,1398855041.6778033,[{'idp': 3, 'x': 3.145288293605324, 'y': -0.07775675264013238, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.681519646871857, 'y': -0.9145195696138597, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.785429717524338, 'y': 0.5624907117028943, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.135084947937275, 'y': 1.6296682351516312, 'r': 0.3999999999999999, 'type': 1}]
16895,1398855041.7177107,[{'idp': 3, 'x': 3.123603795643053, 'y': -0.06371368050006154, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.677770713536607, 'y': -0.913192724919274, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.759378696754159, 'y': 0.5901537638394871, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.1145257803224355, 'y': 1.6211997123834099, 'r': 0.3999999999999999, 'type': 1}]
16896,1398855041.7248838,[{'idp': 3, 'x': 3.122887950298956, 'y': -0.07768643461874669, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.6787784227966016, 'y': -0.9134448409325202, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.764541135410345, 'y': 0.5605342920965484, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.115683293546224, 'y': 1.6216372117508793, 'r': 0.3999999999999999, 'type': 1}]
16897,1398855041.761889,[{'idp': 3, 'x': 3.113848666354395, 'y': -0.07736810787082993, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.663205751494444, 'y': -0.9152575374659166, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.747806224943449, 'y': 0.559073385532407, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.101961433334889, 'y': 1.6161978070701655, 'r': 0.3999999999999999, 'type': 1}]
16898,1398855041.801767,[{'idp': 3, 'x': 3.1078045799902787, 'y': -0.0769916665297854, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.65008652211282, 'y': -0.9167288951555841, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.724654046613276, 'y': 0.5722033943610638, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.098017904467824, 'y': 1.6146524053707, 'r': 0.3999999999999999, 'type': 1}]
16899,1398855041.8017962,[{'idp': 3, 'x': 3.089461698865068, 'y': -0.07673519901065462, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.642604755161182, 'y': -0.9145449483818113, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.726152453413361, 'y': 0.5572714675219981, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.065377845607642, 'y': 1.6121030211542342, 'r': 0.3999999999999999, 'type': 1}]
16900,1398855041.8417156,[{'idp': 3, 'x': 3.0747270121779224, 'y': -0.07618767312010277, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.6269728131938974, 'y': -0.9148369903604203, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.723491401458997, 'y': 0.5570947198084975, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.064143984764915, 'y': 1.6113356416498936, 'r': 0.3999999999999999, 'type': 1}]
16901,1398855041.8498683,[{'idp': 3, 'x': 3.0633215738401987, 'y': -0.07628002191557348, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.6170531464121782, 'y': -0.9184267379069, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.697265335260781, 'y': 0.5697734168435753, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.0455885704308026, 'y': 1.6038847992567873, 'r': 0.3999999999999999, 'type': 1}]
16902,1398855041.8898149,[{'idp': 3, 'x': 3.0540023786466763, 'y': -0.08261310554800394, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.609385723936053, 'y': -0.9217881483761037, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.694215377158241, 'y': 0.5693820738658895, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.045770029112359, 'y': 1.6041290579707912, 'r': 0.3999999999999999, 'type': 1}]
16903,1398855041.9297683,[{'idp': 3, 'x': 3.038678070408143, 'y': -0.08222489732691463, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.6050095709067245, 'y': -0.9206766775398678, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.6889503416955005, 'y': 0.5689008013794661, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.027103281150071, 'y': 1.5966227665995647, 'r': 0.3999999999999999, 'type': 1}]
16904,1398855041.929796,[{'idp': 3, 'x': 3.0288469020988584, 'y': -0.07529388724061059, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.5844949936820694, 'y': -0.9198214018480733, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.657952696737182, 'y': 0.5810675642484653, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 4.012941295755061, 'y': 1.5904575054684478, 'r': 0.3999999999999999, 'type': 1}]
16905,1398855041.9697766,[{'idp': 3, 'x': 3.0140158094495506, 'y': -0.0745631874720254, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.57446543475355, 'y': -0.9219102571464788, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.652263490402648, 'y': 0.5805111225518456, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.99625707555457, 'y': 1.594469810457908, 'r': 0.3999999999999999, 'type': 1}]
16906,1398855041.9759352,[{'idp': 3, 'x': 3.0103136021267107, 'y': -0.07476601838099173, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.5623794911733433, 'y': -0.9177947930990948, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.653257948434462, 'y': 0.5657829042368001, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.979909074030774, 'y': 1.5978782980838124, 'r': 0.3999999999999999, 'type': 1}]
16907,1398855042.013806,[{'idp': 3, 'x': 2.9911288878643782, 'y': -0.07412946632306072, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.5503975883461982, 'y': -0.9198672835297106, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.620301024153255, 'y': 0.5924150522259941, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.958799695231625, 'y': 1.5895754077957358, 'r': 0.3999999999999999, 'type': 1}]
16908,1398855042.0537174,[{'idp': 3, 'x': 2.9818337598926137, 'y': -0.0739438898710798, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.538196674889406, 'y': -0.9279572486760113, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.6120177661121105, 'y': 0.5625075889950315, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.9581713709518707, 'y': 1.5891336295930625, 'r': 0.3999999999999999, 'type': 1}]
16909,1398855042.053746,[{'idp': 3, 'x': 2.969584753679184, 'y': -0.07388954415420756, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.5219085486655524, 'y': -0.9287942318395392, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.61037426746423, 'y': 0.5624401409059532, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.9527740244500698, 'y': 1.5871432344276148, 'r': 0.3999999999999999, 'type': 1}]
16910,1398855042.0937016,[{'idp': 3, 'x': 2.9631532376433367, 'y': -0.08051488492112013, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.5208087711758997, 'y': -0.9283184177054715, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.5933508291668925, 'y': 0.5755746470339451, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.9270266640933604, 'y': 1.576471534520918, 'r': 0.3999999999999999, 'type': 1}]
16911,1398855042.1007035,[{'idp': 3, 'x': 2.9503486434072856, 'y': -0.07340676290155557, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.50377142727793, 'y': -0.9275566106319455, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.5932216229048795, 'y': 0.5608963656064647, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.9093482739042207, 'y': 1.5892051424553943, 'r': 0.3999999999999999, 'type': 1}]
16912,1398855042.1377113,[{'idp': 3, 'x': 2.937751958852055, 'y': -0.07328812963706577, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.4879238906802814, 'y': -0.9285992930673026, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.5736574594924635, 'y': 0.5880283346122694, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.8909840934176065, 'y': 1.581445572260125, 'r': 0.3999999999999999, 'type': 1}]
16913,1398855042.1777349,[{'idp': 3, 'x': 2.9317485730506787, 'y': -0.07974135053975373, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.4754660472222256, 'y': -0.9294396525662785, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.560430427073973, 'y': 0.5868029284281362, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.8900161318218407, 'y': 1.5811756479066297, 'r': 0.3999999999999999, 'type': 1}]
16914,1398855042.177763,[{'idp': 3, 'x': 2.9218498716927632, 'y': -0.07932918957024304, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.465463195041442, 'y': -0.9314822606655748, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.554224191337486, 'y': 0.5718287756253826, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.860533183068209, 'y': 1.5692399553998593, 'r': 0.3999999999999999, 'type': 1}]
16915,1398855042.217861,[{'idp': 3, 'x': 2.9102936443758987, 'y': -0.07880900548776659, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.45830071894112, 'y': -0.9355217504351276, 'r': 0.4, 'type': 1}, {'idp': 5, 'x': 6.530903663426349, 'y': 0.5842616057074546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 6, 'x': 3.852006769744918, 'y': 1.5656550712555006, 'r': 0.3999999999999999, 'type': 1}]
