id,timestamp,circles
29923,1398693944.7536898,[]
29924,1398693944.7936988,[]
29925,1398693944.7937207,[]
29926,1398693944.8336544,[]
29927,1398693944.840804,[]
29928,1398693944.877675,[]
29929,1398693944.9176545,[]
29930,1398693944.917681,[]
29931,1398693944.9576898,[]
29932,1398693944.9657137,[]
29933,1398693945.0057404,[]
29934,1398693945.0458133,[]
29935,1398693945.0458446,[]
29936,1398693945.0856888,[]
29937,1398693945.0910804,[]
29938,1398693945.129774,[]
29939,1398693945.169743,[]
29940,1398693945.1697736,[{'idp': 1, 'x': 9.541, 'y': 0.397, 'r': 0.4, 'type': 1}, {'idp': 2, 'x': 9.332, 'y': 1.106, 'r': 0.4, 'type': 1}]
31462,1398693983.129699,[{'idp': 6, 'x': 3.893, 'y': -0.962, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.507, 'y': -0.932, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.956, 'y': 1.177, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.584, 'y': 1.239, 'r': 0.4, 'type': 1}, {'idp': 11, 'x': 6.972, 'y': -0.106, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.81, 'y': 0.805, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.671, 'y': -0.07, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.534, 'y': -0.758, 'r': 0.4, 'type': 1}]
31463,1398693983.1696823,[{'idp': 6, 'x': 3.891, 'y': -0.961, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.527, 'y': -0.926, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.915, 'y': 1.173, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.53, 'y': 1.235, 'r': 0.4, 'type': 1}, {'idp': 11, 'x': 6.967, 'y': -0.076, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.788, 'y': 0.817, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.626, 'y': -0.049, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.541, 'y': -0.701, 'r': 0.4, 'type': 1}]
31464,1398693983.1697152,[{'idp': 6, 'x': 3.893, 'y': -0.944, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.534, 'y': -0.918, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.875, 'y': 1.171, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.47, 'y': 1.211, 'r': 0.4, 'type': 1}, {'idp': 11, 'x': 6.967, 'y': -0.076, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.765, 'y': 0.844, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.576, 'y': -0.019, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.524, 'y': -0.671, 'r': 0.4, 'type': 1}]
31465,1398693983.2098236,[{'idp': 6, 'x': 3.887, 'y': -0.933, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.556, 'y': -0.913, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.841, 'y': 1.169, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.452, 'y': 1.207, 'r': 0.4, 'type': 1}, {'idp': 11, 'x': 6.967, 'y': -0.076, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.762, 'y': 0.844, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.539, 'y': -0.018, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.497, 'y': -0.639, 'r': 0.4, 'type': 1}]
31466,1398693983.2158976,[{'idp': 6, 'x': 3.889, 'y': -0.925, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.567, 'y': -0.917, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.809, 'y': 1.166, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.435, 'y': 1.204, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.759, 'y': 0.843, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.484, 'y': -0.007, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.464, 'y': -0.622, 'r': 0.4, 'type': 1}]
31467,1398693983.2536886,[{'idp': 6, 'x': 3.881, 'y': -0.923, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.584, 'y': -0.918, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.79, 'y': 1.16, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.438, 'y': 1.23, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.742, 'y': 0.841, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.44, 'y': -0.007, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.441, 'y': -0.578, 'r': 0.4, 'type': 1}]
31468,1398693983.2936945,[{'idp': 6, 'x': 3.88, 'y': -0.914, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.61, 'y': -0.922, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.751, 'y': 1.144, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.435, 'y': 1.243, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.734, 'y': 0.84, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.382, 'y': -0.007, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.406, 'y': -0.589, 'r': 0.4, 'type': 1}]
31469,1398693983.33366,[{'idp': 6, 'x': 3.89, 'y': -0.948, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.628, 'y': -0.928, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.704, 'y': 1.134, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.423, 'y': 1.272, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.696, 'y': 0.836, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.335, 'y': -0.007, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.371, 'y': -0.572, 'r': 0.4, 'type': 1}]
31470,1398693983.3336806,[{'idp': 6, 'x': 3.885, 'y': -0.947, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.648, 'y': -0.929, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.687, 'y': 1.138, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.386, 'y': 1.26, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.691, 'y': 0.82, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.3, 'y': 0.078, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.343, 'y': -0.569, 'r': 0.4, 'type': 1}]
31471,1398693983.3736992,[{'idp': 6, 'x': 3.869, 'y': -0.947, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.656, 'y': -0.94, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.668, 'y': 1.137, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.371, 'y': 1.263, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.665, 'y': 0.817, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.25, 'y': 0.067, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.316, 'y': -0.567, 'r': 0.4, 'type': 1}]
31472,1398693983.373729,[{'idp': 6, 'x': 3.889, 'y': -0.962, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.671, 'y': -0.932, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.641, 'y': 1.137, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.339, 'y': 1.251, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.66, 'y': 0.817, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.207, 'y': 0.105, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.292, 'y': -0.551, 'r': 0.4, 'type': 1}]
31473,1398693983.4136982,[{'idp': 6, 'x': 3.878, 'y': -0.95, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.673, 'y': -0.927, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.615, 'y': 1.127, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.312, 'y': 1.25, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.659, 'y': 0.831, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.146, 'y': 0.118, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.264, 'y': -0.521, 'r': 0.4, 'type': 1}]
31474,1398693983.4162357,[{'idp': 6, 'x': 3.866, 'y': -0.947, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.685, 'y': -0.918, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.589, 'y': 1.128, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.294, 'y': 1.249, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.641, 'y': 0.858, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.096, 'y': 0.134, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.237, 'y': -0.492, 'r': 0.4, 'type': 1}]
31475,1398693983.4537,[{'idp': 6, 'x': 3.874, 'y': -0.949, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.691, 'y': -0.921, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.572, 'y': 1.13, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.279, 'y': 1.245, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.622, 'y': 0.856, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 4.039, 'y': 0.118, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.225, 'y': -0.477, 'r': 0.4, 'type': 1}]
31476,1398693983.4936714,[{'idp': 6, 'x': 3.877, 'y': -0.968, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.695, 'y': -0.923, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.551, 'y': 1.122, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.26, 'y': 1.236, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.598, 'y': 0.839, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.989, 'y': 0.112, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.203, 'y': -0.489, 'r': 0.4, 'type': 1}]
31477,1398693983.4936924,[{'idp': 6, 'x': 3.872, 'y': -0.967, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.707, 'y': -0.934, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.543, 'y': 1.122, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.203, 'y': 1.22, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.577, 'y': 0.85, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.941, 'y': 0.118, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.177, 'y': -0.487, 'r': 0.4, 'type': 1}]
31478,1398693983.5337315,[{'idp': 6, 'x': 3.87, 'y': -0.966, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.705, 'y': -0.941, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.527, 'y': 1.124, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.18, 'y': 1.215, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.565, 'y': 0.849, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.888, 'y': 0.114, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.15, 'y': -0.458, 'r': 0.4, 'type': 1}]
31479,1398693983.5403576,[{'idp': 6, 'x': 3.879, 'y': -0.969, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.711, 'y': -0.929, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.506, 'y': 1.122, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.192, 'y': 1.227, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.544, 'y': 0.861, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.834, 'y': 0.128, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.113, 'y': -0.415, 'r': 0.4, 'type': 1}]
31480,1398693983.5816872,[{'idp': 6, 'x': 3.885, 'y': -0.961, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.716, 'y': -0.924, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.487, 'y': 1.124, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.165, 'y': 1.233, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.53, 'y': 0.888, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.791, 'y': 0.14, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.071, 'y': -0.385, 'r': 0.4, 'type': 1}]
31481,1398693983.621678,[{'idp': 6, 'x': 3.879, 'y': -0.96, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.712, 'y': -0.916, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.458, 'y': 1.123, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.145, 'y': 1.245, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.521, 'y': 0.887, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.761, 'y': 0.135, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 6.029, 'y': -0.369, 'r': 0.4, 'type': 1}]
31482,1398693983.6217072,[{'idp': 6, 'x': 3.885, 'y': -0.971, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.707, 'y': -0.921, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.446, 'y': 1.124, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.116, 'y': 1.238, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.537, 'y': 0.845, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.722, 'y': 0.13, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.998, 'y': -0.354, 'r': 0.4, 'type': 1}]
31483,1398693983.661667,[{'idp': 6, 'x': 3.875, 'y': -0.968, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.717, 'y': -0.924, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.425, 'y': 1.116, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.097, 'y': 1.243, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.525, 'y': 0.829, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.68, 'y': 0.12, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.965, 'y': -0.352, 'r': 0.4, 'type': 1}]
31484,1398693983.664013,[{'idp': 6, 'x': 3.878, 'y': -0.987, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.695, 'y': -0.931, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.403, 'y': 1.11, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.073, 'y': 1.247, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.521, 'y': 0.814, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.654, 'y': 0.117, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.921, 'y': -0.336, 'r': 0.4, 'type': 1}]
31485,1398693983.7017107,[{'idp': 6, 'x': 3.884, 'y': -0.998, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.693, 'y': -0.936, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.382, 'y': 1.097, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.05, 'y': 1.252, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.507, 'y': 0.812, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.618, 'y': 0.125, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.881, 'y': -0.308, 'r': 0.4, 'type': 1}]
31486,1398693983.7417016,[{'idp': 6, 'x': 3.892, 'y': -1.0, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.686, 'y': -0.927, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.375, 'y': 1.096, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 1.019, 'y': 1.261, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.488, 'y': 0.824, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.567, 'y': 0.13, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.834, 'y': -0.292, 'r': 0.4, 'type': 1}]
31487,1398693983.7417257,[{'idp': 6, 'x': 3.897, 'y': -1.002, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.696, 'y': -0.931, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.381, 'y': 1.094, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.994, 'y': 1.267, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.469, 'y': 0.836, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.524, 'y': 0.143, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.799, 'y': -0.252, 'r': 0.4, 'type': 1}]
31488,1398693983.781717,[{'idp': 6, 'x': 3.896, 'y': -0.992, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.706, 'y': -0.921, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.385, 'y': 1.09, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.963, 'y': 1.284, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.454, 'y': 0.878, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.477, 'y': 0.165, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.754, 'y': -0.225, 'r': 0.4, 'type': 1}]
31489,1398693983.7888722,[{'idp': 6, 'x': 3.899, 'y': -0.975, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.714, 'y': -0.911, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.403, 'y': 1.085, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.936, 'y': 1.296, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.427, 'y': 0.902, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.432, 'y': 0.187, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.73, 'y': -0.174, 'r': 0.4, 'type': 1}]
31490,1398693983.8257368,[{'idp': 6, 'x': 3.898, 'y': -0.957, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.721, 'y': -0.9, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.393, 'y': 1.085, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.922, 'y': 1.29, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.404, 'y': 0.928, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.404, 'y': 0.191, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.678, 'y': -0.161, 'r': 0.4, 'type': 1}]
31491,1398693983.865722,[{'idp': 6, 'x': 3.914, 'y': -0.96, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.723, 'y': -0.9, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.412, 'y': 1.102, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.903, 'y': 1.287, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.394, 'y': 0.926, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.365, 'y': 0.189, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.63, 'y': -0.16, 'r': 0.4, 'type': 1}]
31492,1398693983.865751,[{'idp': 6, 'x': 3.932, 'y': -0.983, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.736, 'y': -0.918, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.468, 'y': 1.128, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.886, 'y': 1.282, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.386, 'y': 0.911, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.324, 'y': 0.184, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.596, 'y': -0.146, 'r': 0.4, 'type': 1}]
31493,1398693983.9057372,[{'idp': 6, 'x': 3.949, 'y': -0.997, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.734, 'y': -0.924, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.519, 'y': 1.148, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.864, 'y': 1.267, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.372, 'y': 0.895, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.288, 'y': 0.173, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.552, 'y': -0.157, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.284, 'y': -1.148, 'r': 0.4, 'type': 1}]
31494,1398693983.913,[{'idp': 6, 'x': 3.949, 'y': -1.006, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.756, 'y': -0.938, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.498, 'y': 1.147, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.834, 'y': 1.27, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.312, 'y': 0.901, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.233, 'y': 0.178, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.536, 'y': -0.157, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.289, 'y': -1.151, 'r': 0.4, 'type': 1}]
31495,1398693983.9496922,[{'idp': 6, 'x': 3.955, 'y': -0.998, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.78, 'y': -0.946, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.481, 'y': 1.151, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.792, 'y': 1.266, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.307, 'y': 0.914, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.166, 'y': 0.184, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.516, 'y': -0.157, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.301, 'y': -1.098, 'r': 0.4, 'type': 1}]
31496,1398693983.9896796,[{'idp': 6, 'x': 3.961, 'y': -0.991, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.818, 'y': -0.959, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.464, 'y': 1.153, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.758, 'y': 1.272, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.301, 'y': 0.956, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.102, 'y': 0.201, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.513, 'y': -0.145, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.307, 'y': -1.085, 'r': 0.4, 'type': 1}]
31497,1398693983.9897087,[{'idp': 6, 'x': 3.954, 'y': -0.961, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.831, 'y': -0.943, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.435, 'y': 1.156, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.715, 'y': 1.269, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.268, 'y': 1.007, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 3.036, 'y': 0.232, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.494, 'y': -0.097, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.313, 'y': -1.044, 'r': 0.4, 'type': 1}]
31498,1398693984.0297184,[{'idp': 6, 'x': 3.949, 'y': -0.932, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.836, 'y': -0.924, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.398, 'y': 1.15, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.674, 'y': 1.271, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.242, 'y': 1.073, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 2.981, 'y': 0.256, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.474, 'y': -0.049, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.32, 'y': -0.988, 'r': 0.4, 'type': 1}]
31499,1398693984.0381072,[{'idp': 6, 'x': 3.933, 'y': -0.919, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.844, 'y': -0.92, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.376, 'y': 1.151, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.636, 'y': 1.271, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.241, 'y': 1.114, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 2.936, 'y': 0.282, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.448, 'y': -0.013, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.308, 'y': -0.944, 'r': 0.4, 'type': 1}]
31500,1398693984.077705,[{'idp': 6, 'x': 3.933, 'y': -0.937, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.839, 'y': -0.924, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.366, 'y': 1.146, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.601, 'y': 1.266, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.219, 'y': 1.097, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 2.901, 'y': 0.279, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.418, 'y': -0.013, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.291, 'y': -0.942, 'r': 0.4, 'type': 1}]
31501,1398693984.1177044,[{'idp': 6, 'x': 3.946, 'y': -0.949, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.847, 'y': -0.941, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.344, 'y': 1.131, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.559, 'y': 1.256, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.226, 'y': 1.098, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 2.854, 'y': 0.283, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.369, 'y': -0.001, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.275, 'y': -0.953, 'r': 0.4, 'type': 1}]
31502,1398693984.1177416,[{'idp': 6, 'x': 3.965, 'y': -0.953, 'r': 0.4, 'type': 1}, {'idp': 7, 'x': 2.869, 'y': -0.961, 'r': 0.4, 'type': 1}, {'idp': 9, 'x': 0.322, 'y': 1.107, 'r': 0.6, 'type': 2}, {'idp': 10, 'x': 0.511, 'y': 1.234, 'r': 0.4, 'type': 1}, {'idp': 12, 'x': 6.226, 'y': 1.098, 'r': 0.4, 'type': 1}, {'idp': 13, 'x': 2.822, 'y': 0.28, 'r': 0.4, 'type': 1}, {'idp': 14, 'x': 5.328, 'y': -0.001, 'r': 0.4, 'type': 1}, {'idp': 15, 'x': 6.241, 'y': -0.934, 'r': 0.4, 'type': 1}]
